"ID"	"feed"	"time"	"text1"	"text2"
1543136	"en_NGA_thiday_int"	"2014-05-09 07:23:14"	"PWC, Auditor General Need 16 Weeks to Account for Oil Revenue"	""
1543145	"en_NGA_thiday_int"	"2014-05-09 07:23:14"	"Group Demands Apology from First Lady"	""
1543608	"en_NGA_thiday_int"	"2014-05-09 08:16:50"	"FBI Set to Join Hunt for Chibok Schoolgirls"	""
1543609	"en_NGA_thiday_int"	"2014-05-09 08:16:50"	"Eminent Persons Who Have Joined The #Bringbackourgirls Campaign"	""
1543607	"en_NGA_thiday_int"	"2014-05-09 08:16:50"	"Standing Against Terrorism, 1,050 Leaders from 70 Countries Open WEF in Abuja"	""
1546738	"en_NGA_thiday_int"	"2014-05-09 13:23:51"	"For Laoye-Tomori, Gardening is Comforting"	""
1547270	"en_NGA_thiday_int"	"2014-05-09 14:17:11"	"Embassy: US Team Now in Nigeria"	""
1548023	"en_NGA_thiday_int"	"2014-05-09 15:23:57"	"Chibok Schoolgirls: UK Experts Arrive in Nigeria"	""
1551160	"en_NGA_thiday_int"	"2014-05-09 20:17:11"	"Senator Esuene Calls for Blanket Security Network"	""
1552206	"en_NGA_thiday_int"	"2014-05-09 22:24:22"	"WEF Pools $68bn for Investment in Africa, Scores WEFA High"	""
1553758	"en_NGA_thiday_int"	"2014-05-10 02:17:15"	"WapTV’s Kookoorookoo Morning Show Gets Even Bigger"	""
1553797	"en_NGA_thiday_int"	"2014-05-10 02:24:25"	"Speed Marketing Sessions back and boosted for INDABA 2014"	""
1553796	"en_NGA_thiday_int"	"2014-05-10 02:24:25"	"Barry Curran: Friendly Demeanour, Nigeria’s Greatest Resource, Not Oil and Gas"	""
1553798	"en_NGA_thiday_int"	"2014-05-10 02:24:25"	"Terry G: Why I Act Crazy in Videos"	""
1554100	"en_NGA_thiday_int"	"2014-05-10 03:24:27"	"Chain Reactions Nigeria Sets Pace in PR Industry, Wins 2014 Cannes Lion PR Category"	""
1554097	"en_NGA_thiday_int"	"2014-05-10 03:24:27"	"Kewalram Chanrai Group to Build FOTON Assembly Plant in Nigeria"	""
1554099	"en_NGA_thiday_int"	"2014-05-10 03:24:27"	"STILL ON DEANA: ANGEL OF THE NILE 2"	""
1554098	"en_NGA_thiday_int"	"2014-05-10 03:24:27"	"Nissan Sentra Features Upscale Styling"	""
1554633	"en_NGA_thiday_int"	"2014-05-10 05:24:34"	"Orji Has Made Medical Tourism Attractive in Abia Says Okechukwu Ogar"	""
1554965	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"Abubakar Shekau is Title, Not Identity, Says Military"	""
1554969	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"US Court: Kashamu Remains a Fugitive"	""
1554963	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"I Am A Jack of All Trades…"	""
1554973	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"Police Nab Four, Recover Corpse of Pregnant Lady"	""
1554967	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"We Have no Political or Religious Agenda, Chibok Campaigners Reply DHQ"	""
1554968	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"'Why Japan Didn't Join Search for Abducted Nigerian Girls'"	""
1554964	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"Forum Pools $68bn for Investment in Africa"	""
1554971	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"Lagos Warns Against Growing ‘Jungle Justice’"	""
1554970	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"Jonathan, Anyaoku, Others Eulogise Uwechue"	""
1554966	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"Chibok: Military Failed to Act on Advance Warning, Alleges Amnesty"	""
1554972	"en_NGA_thiday_int"	"2014-05-10 06:17:15"	"Pandemonium in Lagos over False Terrorist Attack in School"	""
1554993	"en_NGA_thiday_int"	"2014-05-10 06:24:34"	"Chuka Odom and the Imo Gubernatorial Race"	""
1554994	"en_NGA_thiday_int"	"2014-05-10 06:24:34"	"The Rise of Nigerian Oil and Gas Companies"	""
1555263	"en_NGA_thiday_int"	"2014-05-10 07:17:15"	"PDP Restates Confidence on Mu’azu, Says He's Game Changer"	""
1555264	"en_NGA_thiday_int"	"2014-05-10 07:17:15"	"And Mr. Simplicity Takes a Final Bow"	""
1555266	"en_NGA_thiday_int"	"2014-05-10 07:17:15"	"A life in Justice"	""
1555262	"en_NGA_thiday_int"	"2014-05-10 07:17:15"	"Why Our, Girls Are Not Back"	""
1555265	"en_NGA_thiday_int"	"2014-05-10 07:17:15"	"Nostalgic Reflections From A Political Son"	""
1555317	"en_NGA_thiday_int"	"2014-05-10 07:24:42"	"City Set for Second Title in Three Seasons"	""
1555318	"en_NGA_thiday_int"	"2014-05-10 07:24:42"	"From Pariah to Award Winner"	""
1555612	"en_NGA_thiday_int"	"2014-05-10 08:17:16"	"Groves Happy to face James DeGale in Rematch"	""
1555611	"en_NGA_thiday_int"	"2014-05-10 08:17:16"	"MultiChoice Marks Basketball Season with Celebrity/All-star Throwdown"	""
1555642	"en_NGA_thiday_int"	"2014-05-10 08:24:49"	"From Banking to Fitness Trainer"	""
1555640	"en_NGA_thiday_int"	"2014-05-10 08:24:49"	"Stan and JeNika Mukoro: Our Union is Near Perfect… if Not Perfect"	""
1555641	"en_NGA_thiday_int"	"2014-05-10 08:24:49"	"Chibok Girls: Jonathan, We Need Action Not Words"	""
1555928	"en_NGA_thiday_int"	"2014-05-10 09:17:17"	"Blogging as a Marketing Tool"	""
1556543	"en_NGA_thiday_int"	"2014-05-10 11:17:30"	"A Journalis's Experience"	""
1556594	"en_NGA_thiday_int"	"2014-05-10 11:25:07"	"Home Financing in Lean Times"	""
1556595	"en_NGA_thiday_int"	"2014-05-10 11:25:07"	"Of the US Experts and the ‘Fortunate’ 52 Chibok Girls?"	""
1558248	"en_NGA_thiday_int"	"2014-05-10 16:17:32"	"Michelle Obama: Nigeria’s Abduction an ""Unconscionable"" Terror Act"	""
1559109	"en_NGA_thiday_int"	"2014-05-10 18:17:32"	"Tambuwal: Nigeria 'll Continue to be United and Indivisible"	""
1560264	"en_NGA_thiday_int"	"2014-05-10 21:17:32"	"We Will Fish Out Abducted Schoolgirls, INTERPOL Assures Jonathan"	""
1560613	"en_NGA_thiday_int"	"2014-05-10 22:25:41"	"A Night at Satao Safari Camp in Kenya’s Largest National Park"	""
1561847	"en_NGA_thiday_int"	"2014-05-11 02:25:54"	"Senate Moves to Curb Sexual Assault, Human Trafficking"	""
1561842	"en_NGA_thiday_int"	"2014-05-11 02:25:54"	"Boxmeer: Nigeria is Underestimated in its Ability to Deliver"	""
1561844	"en_NGA_thiday_int"	"2014-05-11 02:25:54"	"Okidegbe: Nigeria is Virgin as Far as Investment Opportunities are Concerned"	""
1561841	"en_NGA_thiday_int"	"2014-05-11 02:25:54"	"Scaling up Nigeria’s Healthcare Infrastructure and Unlocking Market Potential"	""
1561843	"en_NGA_thiday_int"	"2014-05-11 02:25:54"	"Adesina: We’re Getting a Lot of Investments into Agriculture Sector"	""
1561845	"en_NGA_thiday_int"	"2014-05-11 02:25:54"	"Fola Daniel: Tenure Policy is Not Feasible in Insurance Sector for Now"	""
1561848	"en_NGA_thiday_int"	"2014-05-11 02:25:54"	"Pension Bill: The ‘Fit and Proper Person’ Test"	""
1562026	"en_NGA_thiday_int"	"2014-05-11 03:17:33"	"Adamu Attah: Exit of a Father Figure"	""
1562027	"en_NGA_thiday_int"	"2014-05-11 03:17:33"	"Chibok Attack and the Emerging Facts"	""
1562025	"en_NGA_thiday_int"	"2014-05-11 03:17:33"	"As Nigerian Navy Prepares for Security Challenges"	""
1562028	"en_NGA_thiday_int"	"2014-05-11 03:17:33"	"Amid Security Concerns, Nigeria Hosts Successful Global Summit"	""
1562068	"en_NGA_thiday_int"	"2014-05-11 03:25:57"	"Winding up the Committee Work"	""
1562072	"en_NGA_thiday_int"	"2014-05-11 03:25:57"	"Boko Haram: Is Chibok the Turning Point?"	""
1562070	"en_NGA_thiday_int"	"2014-05-11 03:25:57"	"FLIGHTS OF FANCY"	""
1562069	"en_NGA_thiday_int"	"2014-05-11 03:25:57"	"In Oyo, We’ve Never Had it so Good"	""
1562071	"en_NGA_thiday_int"	"2014-05-11 03:25:57"	"Liberia’s New Elixir"	""
1562238	"en_NGA_thiday_int"	"2014-05-11 04:17:34"	"Olatunde-Bruce: We’re Not Taking Ekiti People for Granted"	""
1562239	"en_NGA_thiday_int"	"2014-05-11 04:17:34"	"Daramola: This Election Will Give Ekiti People an Opportunity to Compare"	""
1562240	"en_NGA_thiday_int"	"2014-05-11 04:17:34"	"Ajayi: At the End of the Day, the Best Candidate Will Emerge"	""
1562281	"en_NGA_thiday_int"	"2014-05-11 04:25:59"	"APC’s Hypocrisy and Self-serving Stance"	""
1562282	"en_NGA_thiday_int"	"2014-05-11 04:25:59"	"Bozimo: Nigeria’s Future Lies in the Hands of Confab Delegates"	""
1562283	"en_NGA_thiday_int"	"2014-05-11 04:25:59"	"Adelola: In Ondo, We Are Consolidating Our Achievements and Initiatives"	""
1562500	"en_NGA_thiday_int"	"2014-05-11 05:17:34"	"AYC Qualifier: Flying Eagles Barred from Training at Dar es Salaam’s Main Pitch"	""
1562566	"en_NGA_thiday_int"	"2014-05-11 05:26:04"	"Opinion Poll Politics in Elections"	""
1562563	"en_NGA_thiday_int"	"2014-05-11 05:26:04"	"Bring Back the Book, the Letters and Our Girls!"	""
1562564	"en_NGA_thiday_int"	"2014-05-11 05:26:04"	"The Present History of Nigeria’s Immediate Future"	""
1562565	"en_NGA_thiday_int"	"2014-05-11 05:26:04"	"Sharapova Powers to Madrid Open Finals"	""
1562567	"en_NGA_thiday_int"	"2014-05-11 05:26:04"	"Time to End the Terrorist Menace"	""
1562837	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"Delta Moves to Monitor Counterpart Funds"	""
1562833	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"‘Leadership’s Resilience, Determination Success Factors for ARM’"	""
1562839	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"Dangote Group Pledges to Invest $2.3bn in Northern Nigeria"	""
1562838	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"FRSC Van Crushes 3 Children to Death in Yenagoa"	""
1562829	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"Jonathan, Buhari, Amosun, Tinubu Celebrate Awujale at 80"	""
1562830	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"Boko Haram Blows up Borno-Adamawa Link Bridge"	""
1562832	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"NSA: Maritime Agencies Embark on Crisis Response Training"	""
1562836	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"DHQ: Foreign Allies Have Not Commenced Operation in Chibok"	""
1562835	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"Annan: Plunder of Timber and Fisheries is Holding Africa Back"	""
1562834	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"IRS Aircraft Crashes into Niger Republic"	""
1562831	"en_NGA_thiday_int"	"2014-05-11 06:17:34"	"Kashamu Faults US Ruling over Extradition"	""
1562883	"en_NGA_thiday_int"	"2014-05-11 06:26:09"	"Market Sentiments Favour Stability in Monetary Rates"	""
1562884	"en_NGA_thiday_int"	"2014-05-11 06:26:09"	"Naval Vessel Goes up in Flames, Sinks"	""
1563080	"en_NGA_thiday_int"	"2014-05-11 07:17:34"	"Boko Haram: Nigeria, US, France, UK, Cameroon, Chad, Niger Meet in Paris"	""
1563081	"en_NGA_thiday_int"	"2014-05-11 07:17:34"	"Investors Plan North’s Economic Resurgence"	""
1563404	"en_NGA_thiday_int"	"2014-05-11 08:17:38"	"Early Campaign: INEC Orders Politicians in Taraba to Remove Billboards"	""
1563403	"en_NGA_thiday_int"	"2014-05-11 08:17:38"	"PDP Chief Kicks as Lagos Police Arrest Auxiliary"	""
1563405	"en_NGA_thiday_int"	"2014-05-11 08:17:38"	"Police Stop Kaduna Protest over Insecurity in the North"	""
1563406	"en_NGA_thiday_int"	"2014-05-11 08:17:38"	"Chair, Governing Boards of CoEs Indict Schools’ Management over Misplaced Priorities"	""
1563473	"en_NGA_thiday_int"	"2014-05-11 08:26:22"	"APC Young Turks Canvass Generational Change"	""
1563474	"en_NGA_thiday_int"	"2014-05-11 08:26:22"	"Don’t Negotiate with Boko Haram, Group Warns FG"	""
1566184	"en_NGA_thiday_int"	"2014-05-11 16:26:46"	"Niger Delta: Gunmen Free Dutch Hostages"	""
1566964	"en_NGA_thiday_int"	"2014-05-11 18:17:46"	"Chibok: Forum of Education Commissioners Calls for Adequate Security in Schools"	""
1567448	"en_NGA_thiday_int"	"2014-05-11 19:17:46"	"NIS: How Davido Tried to Exit Nigeria With US Passport"	""
1567447	"en_NGA_thiday_int"	"2014-05-11 19:17:46"	"Chibok: Jonathan Hailed over handling Strategy"	""
1567913	"en_NGA_thiday_int"	"2014-05-11 20:17:46"	"Jonathan: With Global Support Abducted Schoolgirls Will be Rescued"	""
1569902	"en_NGA_thiday_int"	"2014-05-12 01:27:18"	"Intel Urges African Governments on Affordable Telecoms"	""
1569903	"en_NGA_thiday_int"	"2014-05-12 01:27:18"	"Private Investors, State Govts for Investment Exhibition"	""
1569901	"en_NGA_thiday_int"	"2014-05-12 01:27:18"	"Sharing Risks between Farmers and Lending Institutions Is Critical for Agric Development"	""
1569904	"en_NGA_thiday_int"	"2014-05-12 01:27:18"	"FG Partners US to Boost Export Products"	""
1570197	"en_NGA_thiday_int"	"2014-05-12 02:27:22"	"Caverton to List on the NSE"	""
1570199	"en_NGA_thiday_int"	"2014-05-12 02:27:22"	"Obayuwana Advocates Growth of Luxury Retail Sector"	""
1570201	"en_NGA_thiday_int"	"2014-05-12 02:27:22"	"Dozie: Mobile Money is the Future of Banking"	""
1570198	"en_NGA_thiday_int"	"2014-05-12 02:27:22"	"Standard Bank identifies Francophone Africa as Next Frontier for Continent’s Investment Boom"	""
1570200	"en_NGA_thiday_int"	"2014-05-12 02:27:22"	"Lafarge to Support Nigerian Mega-city Plan"	""
1570202	"en_NGA_thiday_int"	"2014-05-12 02:27:22"	"Obiano: My Emphasis is to Create Enabling Environment for Business"	""
1570409	"en_NGA_thiday_int"	"2014-05-12 03:17:49"	"FA Boss: Lack of English Players in City Depressing"	""
1570507	"en_NGA_thiday_int"	"2014-05-12 03:27:25"	"Igbokwe Tackles Amiesimaka over Eagles"	""
1570508	"en_NGA_thiday_int"	"2014-05-12 03:27:25"	"CBN Tennis Main Draw Serves off"	""
1570509	"en_NGA_thiday_int"	"2014-05-12 03:27:25"	"Supporters Club Warns Visa Racketeers"	""
1570510	"en_NGA_thiday_int"	"2014-05-12 03:27:25"	"Access Bank Rewards Customers"	""
1570506	"en_NGA_thiday_int"	"2014-05-12 03:27:25"	"Chukwu Accuses Keshi of Concealing Players' Injuries from NFF"	""
1571025	"en_NGA_thiday_int"	"2014-05-12 05:17:50"	"Royal Father Hails Committee’s Recommendation on State Creation"	""
1571024	"en_NGA_thiday_int"	"2014-05-12 05:17:50"	"NLC, TUC Kick against Transfer of Labour Matters to Concurrent List"	""
1571026	"en_NGA_thiday_int"	"2014-05-12 05:17:50"	"Clergy Urges Delegates to Put Nation First"	""
1571023	"en_NGA_thiday_int"	"2014-05-12 05:17:50"	"HURIWA Urges Dangote, Others to Donate Cement for Border Fencing"	""
1571130	"en_NGA_thiday_int"	"2014-05-12 05:27:34"	"Police: Four Killed in Taraba Attack"	""
1571131	"en_NGA_thiday_int"	"2014-05-12 05:27:34"	"House Committee Seeks Emergency Funds for NAPTIP"	""
1571129	"en_NGA_thiday_int"	"2014-05-12 05:27:34"	"Three Abducted Dutch Nationals Regain Freedom in Bayelsa"	""
1571429	"en_NGA_thiday_int"	"2014-05-12 06:17:50"	"States Must Look Inwards to Meet Social Needs of the Populace, Says Ahmed"	""
1571431	"en_NGA_thiday_int"	"2014-05-12 06:17:50"	"Akpabio Lauds Senate’s Role in Stabilising Democracy"	""
1571430	"en_NGA_thiday_int"	"2014-05-12 06:17:50"	"NSCDC Official Tortures, Kills Mother of Four in Lagos"	""
1571428	"en_NGA_thiday_int"	"2014-05-12 06:17:50"	"UK Churches Offer Prayers for Chibok Girls"	""
1571514	"en_NGA_thiday_int"	"2014-05-12 06:27:39"	"Presidency, APC Clash over Abducted Students, Security Situation"	""
1571518	"en_NGA_thiday_int"	"2014-05-12 06:27:39"	"Crashed IRS Aircraft: AIB Dispatches Investigators"	""
1571513	"en_NGA_thiday_int"	"2014-05-12 06:27:39"	"NIS: How Davido Tried to Leave Nigeria with US Passport"	""
1571517	"en_NGA_thiday_int"	"2014-05-12 06:27:39"	"Committee to Decide on State Involvement in Religion"	""
1571515	"en_NGA_thiday_int"	"2014-05-12 06:27:39"	"Muslims, Christian Youths Clash in Kaduna Town"	""
1571516	"en_NGA_thiday_int"	"2014-05-12 06:27:39"	"Families Berate FG over Delayed Benefits to Deceased Security Officials"	""
1571512	"en_NGA_thiday_int"	"2014-05-12 06:27:39"	"Chibok secondary school, Maiduguri"	""
1571825	"en_NGA_thiday_int"	"2014-05-12 07:17:51"	"...Insurgents Have Laid Booby Traps, Landmines"	""
1571826	"en_NGA_thiday_int"	"2014-05-12 07:17:51"	"Investors Decry AMCON's Timelines for Sale of Mainstreet Bank"	""
1571824	"en_NGA_thiday_int"	"2014-05-12 07:17:51"	"Chibok: How Teachers Locked Up Our Daughters and Ran Away"	""
1571922	"en_NGA_thiday_int"	"2014-05-12 07:27:45"	"My World Economic Forum (WEF) Takeaways"	""
1572485	"en_NGA_thiday_int"	"2014-05-12 08:27:46"	"Towards Ability in Disability"	""
1572484	"en_NGA_thiday_int"	"2014-05-12 08:27:46"	"Sports Betting as Money Spinner"	""
1573856	"en_NGA_thiday_int"	"2014-05-12 11:17:57"	"As the World Rallies for Nigeria..."	""
1574970	"en_NGA_thiday_int"	"2014-05-12 13:17:59"	"Abducted Chibok Girl Scared to Go Back to School"	""
1575736	"en_NGA_thiday_int"	"2014-05-12 14:28:07"	"Chibok kidnapped Schoolgirls 'shown' in New Boko Haram Video"	""
1579616	"en_NGA_thiday_int"	"2014-05-12 20:18:00"	"Chibok Schoolgirls: Shettima Orders Verification of Video Released by Boko Haram"	""
1579614	"en_NGA_thiday_int"	"2014-05-12 20:18:00"	"Court stops FRC from Probing Sanusi"	""
1579615	"en_NGA_thiday_int"	"2014-05-12 20:18:00"	"House Committee Links Delay in Passage of PIB to Interference by Presidency, NNPC"	""
1579613	"en_NGA_thiday_int"	"2014-05-12 20:18:00"	"Okah Rejects Medical Report, Seeks Independent Evaluation"	""
1579617	"en_NGA_thiday_int"	"2014-05-12 20:18:00"	"Jonathan Visits Congo for Consultations on Regional Security"	""
1579612	"en_NGA_thiday_int"	"2014-05-12 20:18:00"	"Lagos Police Command Arrests Killer Sergeant, Commences Investigation"	""
1581758	"en_NGA_thiday_int"	"2014-05-13 00:18:01"	"620,000 Dollars Bribe: Court Dismisses Farouk Lawan's Appeal"	""
1581757	"en_NGA_thiday_int"	"2014-05-13 00:18:01"	"Boko Haram: US 'Combing' Schoolgirls Video for Clues"	""
1583075	"en_NGA_thiday_int"	"2014-05-13 03:28:53"	"Government by the People"	""
1583726	"en_NGA_thiday_int"	"2014-05-13 05:18:01"	"Of Fuel Prices and Regulatory Failure"	""
1583727	"en_NGA_thiday_int"	"2014-05-13 05:18:01"	"Boundaries and Regulatory Remits of Government Agencies"	""
1583725	"en_NGA_thiday_int"	"2014-05-13 05:18:01"	"Nigeria has Biotechnologically Improved Crops, Says Adesina"	""
1583860	"en_NGA_thiday_int"	"2014-05-13 05:28:59"	"Oyenuga: Cement Not Responsible for Building Collapse in Nigeria"	""
1583858	"en_NGA_thiday_int"	"2014-05-13 05:28:59"	"ANAN to Build Research Centres in Three Universities"	""
1583859	"en_NGA_thiday_int"	"2014-05-13 05:28:59"	"Schneider Partners Mikano on Electrical Distribution"	""
1583862	"en_NGA_thiday_int"	"2014-05-13 05:28:59"	"Nigeria's Auto Industry Slipping away from Toyota's Grip?"	""
1583861	"en_NGA_thiday_int"	"2014-05-13 05:28:59"	"Monsanto to Introduce 40 New Seed Varieties"	""
1584165	"en_NGA_thiday_int"	"2014-05-13 06:18:03"	"Police Read Riot against Lynching"	""
1584166	"en_NGA_thiday_int"	"2014-05-13 06:18:03"	"Again, Members Fail to Reach Agreement on Resource Control, Derivation"	""
1584167	"en_NGA_thiday_int"	"2014-05-13 06:18:03"	"Chibok Girls: Delegate Embarks on Solo Protest at Venue"	""
1584164	"en_NGA_thiday_int"	"2014-05-13 06:18:03"	"House C'ttee: PIB Passage Delayed by Presidency, NNPC"	""
1584285	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"Adu, Davies Dominate Chess Olympiad Trials"	""
1584279	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"$620,000 Bribe: Appeal Court Dismisses Lawan's Appeal"	""
1584288	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"Winner Emerges in Innovation Competition"	""
1584284	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"Glo Launches ‘Go Ahead Eagles’ Campaign"	""
1584283	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"WORLD CUP 2014: UN to Share Two Million Condoms in Brazil"	""
1584287	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"Mark Charges Banks to Make Access to Finance Easier for Entrepreneurs"	""
1584286	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"Alade Expresses Concern over Banks' Role in Money Laundering"	""
1584282	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"Scotland Unleashes Solid Squad against Eagles"	""
1584280	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"BRAZIL 2014: This is Your World Cup, Okocha Tells Mikel"	""
1584281	"en_NGA_thiday_int"	"2014-05-13 06:29:05"	"Enyeama Wins Best African Player Award in France"	""
1584618	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Police: Peaceful Assemblies are Allowed"	""
1584619	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Chibok: Chinese Group Visits Nigeria, Restates Commitment to Rescue Efforts"	""
1584621	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Okonjo-Iweala Decries Misrepresentation on Chibok Schoolgirls"	""
1584623	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Sultan: Islam Does Not Support Terrorism"	""
1584620	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"EU Backs UN's Plan for Appropriate Measures against Boko Haram"	""
1584613	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Industralisation Key to Nigeria's Growth, Says Jonathan"	""
1584617	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Chibok: ‘Rescue Our Girls’ Protests Persist in Lagos"	""
1584612	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Sanusi Wins Again as Court Stops FRC from Investigating Him"	""
1584615	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Nigerian Girl Who Escaped Boko Haram Says She Still Feels Afraid"	""
1584611	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Chibok: Fact-finding Committee Interacts with Foreign Experts"	""
1584616	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Revenue Loss: Committee Moves against Defaulting Agencies"	""
1584614	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Mark: Nigeria will Fight Boko Haram with Every Resource at Its Disposal"	""
1584610	"en_NGA_thiday_int"	"2014-05-13 07:18:06"	"Stock Exchange: Dangote to Step Aside, Aig-Imoukhuede Steps In"	""
1584752	"en_NGA_thiday_int"	"2014-05-13 07:29:10"	"FG: All Options Are on the Table to Rescue Schoolgirls"	""
1584753	"en_NGA_thiday_int"	"2014-05-13 07:29:10"	"Nyanya Bomb Blast: DSS Parades Five Suspects"	""
1589510	"en_NGA_thiday_int"	"2014-05-13 15:29:37"	"In Ebonyi, Impeachment is Now a Play Thing"	""
1589509	"en_NGA_thiday_int"	"2014-05-13 15:29:37"	"Shh…Abuja is on a Break"	""
1590713	"en_NGA_thiday_int"	"2014-05-13 17:18:10"	"Chibok Girls : Falana Deplores Clampdown on Protesters"	""
1590715	"en_NGA_thiday_int"	"2014-05-13 17:18:10"	"US Surveillance Aircraft Join Hunt for Kidnapped Schoolgirls"	""
1590714	"en_NGA_thiday_int"	"2014-05-13 17:18:10"	"Catholic Ladies Protest Abduction of Chibok Girls"	""
1590977	"en_NGA_thiday_int"	"2014-05-13 17:29:44"	"Chibok Schoolgirls: NUJ, CSO, NLC Stage Joint Protest"	""
1591541	"en_NGA_thiday_int"	"2014-05-13 18:18:12"	"Jonathan Asks for Extension of Emergency Rule in Borno, Yobe, Adamawa"	""
1592415	"en_NGA_thiday_int"	"2014-05-13 19:29:53"	"Jonathan, N’guesso Task African Leaders on Terrorism"	""
1592414	"en_NGA_thiday_int"	"2014-05-13 19:29:53"	"Taraba: Fulani Herdsmen Kill Five in Fresh Attack"	""
1595910	"en_NGA_thiday_int"	"2014-05-14 01:30:03"	"Aiico Pensions Launches Second Phase of Live Smart campaign"	""
1595911	"en_NGA_thiday_int"	"2014-05-14 01:30:03"	"Nigerian Breweries Market Cap to Hit $7.3bn Post Merger"	""
1595909	"en_NGA_thiday_int"	"2014-05-14 01:30:03"	"Swiss-based Sidel Wins Coca-Cola Project in Nigeria"	""
1595913	"en_NGA_thiday_int"	"2014-05-14 01:30:03"	"Dangote Sugar Delivers Value to Shareholders amid Challenges"	""
1595912	"en_NGA_thiday_int"	"2014-05-14 01:30:03"	"Makanjuola: Why Caverton is Going Publi"	""
1596337	"en_NGA_thiday_int"	"2014-05-14 02:30:07"	"Chukwu, Kanu, Others Commend Glo’s ‘Go Ahead Eagles’ Campaign"	""
1596336	"en_NGA_thiday_int"	"2014-05-14 02:30:07"	"Nigeria’s Foe, Iran, Quarrels over Poor Kits"	""
1596333	"en_NGA_thiday_int"	"2014-05-14 02:30:07"	"Sun Set at Noon"	""
1596334	"en_NGA_thiday_int"	"2014-05-14 02:30:07"	"Balm for Sickle Cell Victims"	""
1596335	"en_NGA_thiday_int"	"2014-05-14 02:30:07"	"Eagles Will Soar in Brazil, Boasts Enyeama"	""
1596935	"en_NGA_thiday_int"	"2014-05-14 04:18:16"	"The Girls and the Rot"	""
1597353	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"UPN Warns Jonathan against Foreign Intervention"	""
1597352	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"NMA Tackles CBN over Circular on Importation of Medical Laboratory Equipment"	""
1597344	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"Tinubu Calls for Jonathan’s Resignation over Girls’ Abduction"	""
1597342	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"Nyanya Blast: FG Places Wanted Suspects on Interpol Red Alert"	""
1597340	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"Again, Jonathan Extends Emergency Rule in Borno, Yobe, Adamawa"	""
1597345	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"...Protests Continue in Lagos, Edo, Plateau"	""
1597348	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"House Asks FERMA, Army to Repair Borno Bridge"	""
1597343	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"Devolution Committee Retains Status quo on 13% Derivation"	""
1597347	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"Five Killed in Fresh Attack in Taraba"	""
1597351	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"Wali: It Took Chibok for Nigeria to Get Global Attention on Terrorism"	""
1597350	"en_NGA_thiday_int"	"2014-05-14 05:18:16"	"Uduaghan Bags NAWOJ Award"	""
